year,recipient_name,purpose_code,climate_adaptation,usd_disbursement,usd_disbursement_deflated
2019,Madagascar,11330,2,0.010635,0.010729
2019,Mauritania,43071,2,0.284511,0.287027
2019,"Bilateral, unspecified",31194,2,2.740625,2.764859
2019,Ukraine,41081,2,0.025261,0.025484
2019,Morocco,14050,2,0.016792,0.01694
2019,Comoros,23183,2,0,0
2019,Mali,23231,2,0.084515,0.085262
2019,Tunisia,14022,2,16.91395,17.06351
2019,"Bilateral, unspecified",11120,2,0.432889,0.436717
2019,Uganda,31110,2,0.538069,0.554152
2019,Democratic Republic of the Congo,12261,2,1.346836,1.358746
2019,Madagascar,15112,2,0.037164,0.037493
2019,Viet Nam,31140,2,5.561665,5.610843
2019,Congo,14050,2,0.090675,0.091477
2019,Cameroon,43030,2,0.007478,0.007544
2019,Panama,32130,2,19.940234,20.116554
2019,Argentina,41082,2,0.406796,0.410393
2019,Côte d'Ivoire,14031,2,0.016792,0.01694
2019,Comoros,41020,2,0.512973,0.517509
2019,Nigeria,14021,2,3.358334,3.38803
2019,Bolivia,14021,2,30.225008,30.492271
2019,Ukraine,15160,2,0.011122,0.01122
2019,Morocco,14022,2,0,0
2019,"North of Sahara, regional",31110,2,0.559722,0.564672
2019,Lao People's Democratic Republic,14020,2,0.132632,0.133805
2019,Dominican Republic,14022,2,0,0
2019,Viet Nam,14030,2,0.069477,0.070092
2019,Mali,31181,2,0.003358,0.003388
2019,Benin,23183,2,0.103755,0.104672
2019,Tunisia,41082,2,0.39273,0.396203
2019,Gabon,14022,2,0,0
2019,"Asia, regional",31182,2,0.924599,0.932775
2019,Cameroon,14030,2,0.102607,0.103514
2019,Chad,41081,2,0.00564,0.00569
2019,"Africa, regional",51010,2,0.022389,0.022587
2019,"South of Sahara, regional",16050,2,0.447778,0.451737
2019,Bolivia,14022,2,0,0
2019,Cambodia,14021,2,85.653798,86.411185
2019,Morocco,14021,2,5.641329,5.691213
2019,Madagascar,14022,2,9.101886,9.182368
2019,Burkina Faso,14031,2,1.485911,1.49905
2019,Bolivia,11420,2,0.077492,0.078178
2019,Senegal,33210,2,0.008597,0.008673
2019,Mauritania,14031,2,0,0
2019,Cameroon,31194,2,0.000386,0.00039
2019,"Africa, regional",23183,2,0.144409,0.145685
2019,South Africa,14015,2,0,0
2019,Mali,14031,2,0.08946,0.090251
2019,Madagascar,12182,2,0.001573,0.001587
2019,Guinea,23183,2,0.089549,0.090341
2019,India,14050,2,0.000784,0.000791
2019,Tanzania,14022,2,9.911144,9.998783
2019,China (People's Republic of),41040,2,0,0
2019,Ghana,43010,2,0.20094,0.202717
2019,Mauritius,23210,2,0.076807,0.077487
2019,"Western Africa, regional",31163,2,0.877433,0.885192
2019,Mauritius,14022,2,0,0
2019,Morocco,31140,2,14.560058,14.688805
2019,West Bank and Gaza Strip,31110,2,0.029106,0.029363
2019,Tunisia,14031,2,0,0
2019,Lao People's Democratic Republic,31120,2,0.431224,0.435037
2019,Senegal,14021,2,27.823819,28.069848
2019,Philippines,23231,2,0.01959,0.019764
2019,Lao People's Democratic Republic,33120,2,0.220812,0.222764
2019,Peru,14032,2,0.003246,0.003275
2019,Algeria,41040,2,0.10526,0.106191
2019,West Bank and Gaza Strip,14021,2,0,0
2019,Niger,23110,2,0.000672,0.000678
2019,Madagascar,31391,2,0.051215,0.051667
2019,Algeria,23230,2,0.031344,0.031622
2019,Togo,31165,2,0.049601,0.05004
2019,Sri Lanka,14022,2,1.319559,1.331227
2019,Cameroon,14020,2,0,0
2019,Armenia,23232,2,0.005429,0.005477
2019,Türkiye,31210,2,83.958357,84.700752
2019,Burkina Faso,43040,2,10.139213,10.228867
2019,"Africa, regional",31281,2,0.007836,0.007905
2019,Senegal,15110,2,0.113624,0.114628
2019,Jordan,14022,2,0,0
2019,"Middle Africa, regional",31220,2,0,0
2019,"North of Sahara, regional",41082,2,0.072428,0.073069
2019,Jordan,14021,2,0,0
2019,Jordan,14030,2,0.033584,0.03388
2019,Tunisia,23183,2,0.057337,0.057844
2019,India,31261,2,0,0
2019,Ethiopia,41040,2,0.058737,0.059257
2019,Senegal,14031,2,0.003134,0.003162
2019,Mauritania,31320,2,0,0
2019,Zimbabwe,31165,2,0.018448,0.018611
2019,Cameroon,14022,2,60.944268,61.483163
2019,Niger,31165,2,0.006515,0.006573
2019,Niger,14032,2,0.027569,0.027812
2019,"Western Africa, regional",43071,2,1.074667,1.08417
2019,Cambodia,15160,2,0.282637,0.285137
2019,Morocco,23210,2,0.038151,0.038488
2019,Viet Nam,31165,2,0.114307,0.115317
2019,Togo,41082,2,0.021698,0.02189
2019,Senegal,23182,2,0.022389,0.022587
2019,Algeria,15150,2,0.061249,0.061791
2019,Cameroon,23220,2,0.009627,0.009712
2019,Cambodia,43010,2,0.002239,0.002259
2019,Haiti,15110,2,0.027426,0.027669
2019,Chad,14032,2,0.559722,0.564672
2019,Madagascar,31120,2,0.37631,0.379637
2019,Tunisia,31120,2,0.121145,0.122216
2019,Madagascar,31165,2,0.289096,0.291653
2019,Brazil,73010,2,0.027986,0.028234
2019,Brazil,43010,2,0.044778,0.045174
2019,Comoros,31120,2,0.767379,0.774165
2019,Lao People's Democratic Republic,31162,2,0.270286,0.272676
2019,Mozambique,43010,2,0.168476,0.169966
2019,Senegal,12230,2,0.006717,0.006776
2019,Sri Lanka,14021,2,5.900273,5.952445
2019,Cambodia,14022,2,0.103251,0.104164
2019,Burkina Faso,31150,2,0.016792,0.01694
2019,Benin,31120,2,0.813139,0.820329
2019,Colombia,31110,2,0.006717,0.006776
2019,Burkina Faso,32140,2,0.005995,0.006048
2019,Albania,15112,2,0.001119,0.001129
2019,Nigeria,11420,2,0.223889,0.225869
2019,Burkina Faso,14021,2,0,0
2019,Central African Republic,43060,2,0,0
2019,Tunisia,15150,2,2.002752,2.020461
2019,South Africa,31192,2,0.001119,0.001129
2019,Myanmar,31140,2,1.779166,1.794898
2019,Lao People's Democratic Republic,31140,2,0.23866,0.24077
2019,Colombia,14032,2,0.010635,0.010729
2019,Tanzania,14021,2,0,0
2019,Congo,14022,2,0.075546,0.076214
2019,"Bilateral, unspecified",31150,2,0.010075,0.010164
2019,Madagascar,11182,2,0.229486,0.231515
2019,West Bank and Gaza Strip,11230,2,0.008956,0.009035
2019,Togo,14030,2,0.048136,0.048562
2019,China (People's Republic of),14020,2,0.039265,0.039612
2019,Morocco,43040,2,0.468488,0.47263
2019,Peru,23231,2,0.001735,0.00175
2019,Benin,51010,2,0.036382,0.036704
2019,Madagascar,31381,2,0.00846,0.008534
2019,Togo,14021,2,0.904638,0.912637
2019,China (People's Republic of),41030,2,7.257045,7.321215
2019,Madagascar,43030,2,1.797018,1.812908
2019,Djibouti,14022,2,0.192807,0.194512
2019,Maldives,14020,2,0,0
2019,Indonesia,14022,2,0,0
2019,Viet Nam,31161,2,0,0
2019,Colombia,14010,2,0,0
2019,India,14021,2,0,0
2019,Suriname,14021,2,0.431044,0.434855
2019,South Africa,14021,2,0,0
2019,Serbia,11420,2,0.015113,0.015246
2019,El Salvador,41082,2,0.01317,0.013286
2019,Sri Lanka,31165,2,0.004478,0.004517
2019,Lao People's Democratic Republic,52010,2,0,0
2019,Benin,43071,2,0.003358,0.003388
2019,"Africa, regional",23110,2,0.042539,0.042915
2019,Democratic Republic of the Congo,31165,2,0.016792,0.01694
2019,Tunisia,41030,2,0.003134,0.003162
2019,Chad,31165,2,0.078361,0.079054
2019,Haiti,31165,2,0.111944,0.112934
2019,India,14030,2,0.104108,0.105029
2019,Mauritania,14020,2,0.204382,0.206189
2019,Niger,11420,2,0.089556,0.090347
2019,Vanuatu,12340,2,0.005222,0.005268
2019,Pakistan,14021,2,0,0
2019,Burkina Faso,14030,2,0.005597,0.005647
2019,Afghanistan,43040,2,0,0
2019,Niger,23230,2,0,0
2019,Togo,14050,2,0.068834,0.069442
2019,Pakistan,23220,2,0,0
2019,Sri Lanka,41030,2,0.002053,0.002071
2019,Guinea,31120,2,0.888213,0.896067
2019,Morocco,31182,2,0.002714,0.003078
2019,Peru,41020,2,3.653251,4.143773
2019,Nicaragua,11230,2,0,0
2019,Zambia,31110,2,0.403279,0.457427
2019,Uganda,11220,2,0.028449,0.032269
2019,Rwanda,31110,2,5.111515,5.797838
2019,Cambodia,31110,2,0.001661,0.001884
2019,Guatemala,13030,2,0.039863,0.045215
2019,Indonesia,43010,2,0.050535,0.057321
2019,Madagascar,12262,2,0.010542,0.011957
2019,"America, regional",43010,2,0.089023,0.100977
2019,Haiti,43010,2,0.026408,0.029954
2019,Haiti,31110,2,0.011317,0.012837
2019,Mozambique,12262,2,0.043971,0.049875
2019,Zimbabwe,43010,2,0.028961,0.03285
2019,Zambia,13010,2,0.006296,0.007141
2019,"Bilateral, unspecified",12263,2,0.00249,0.002824
2019,"Asia, regional",13010,2,0.02702,0.030648
2019,"America, regional",31110,2,0.0142,0.016107
2019,Ethiopia,52010,2,0.00169,0.001917
2019,Mozambique,13040,2,0.13203,0.149758
2019,Nepal,13010,2,0.601627,0.682407
2019,Jamaica,41010,2,0,0
2019,Jamaica,41020,2,1.082372,1.227702
2019,Peru,25010,2,0,0
2019,Indonesia,13020,2,0,0
2019,Nepal,43010,2,2.449885,2.778831
2019,Viet Nam,31210,2,0,0
2019,Ethiopia,72050,2,1.138907,1.291828
2019,Mexico,31281,2,0,0
2019,Algeria,31182,2,0,0
2019,"Far East Asia, regional",41020,2,0.011929,0.013531
2019,Georgia,15150,2,0.101615,0.115259
2019,Madagascar,43010,2,0.005,0.005671
2019,Morocco,15150,2,0.035189,0.039914
2019,Brazil,31291,2,0.045,0.051042
2019,Jordan,41020,2,0,0
2019,"South of Sahara, regional",15210,2,0.101423,0.115041
2019,"South of Sahara, regional",12263,2,0.029452,0.033407
2019,South Africa,15112,2,0,0
2019,El Salvador,43010,2,0.055984,0.063501
2019,Philippines,41020,2,0.027295,0.03096
2019,Indonesia,41020,2,0,0
2019,"South of Sahara, regional",43010,2,0.06358,0.072117
2019,China (People's Republic of),31150,2,0.244226,0.277018
2019,"Central Asia, regional",43010,2,0.02,0.022685
2019,Liberia,31110,2,0,0
2019,"Asia, regional",41020,2,0.534535,0.606307
2019,Liberia,11220,2,0.000882,0.001
2019,"Bilateral, unspecified",21010,2,0.035754,0.040555
2019,Ethiopia,72010,2,0.280099,0.317708
2019,Benin,12262,2,0.035,0.039699
2019,Jordan,31182,2,0.00055,0.000624
2019,"Bilateral, unspecified",13040,2,0.0191,0.021665
2019,Malawi,13040,2,1.088716,1.234898
2019,"Asia, regional",31110,2,0.010808,0.012259
2019,Zimbabwe,52010,2,0.012781,0.014497
2019,Peru,31210,2,0,0
2019,Ukraine,43010,2,0.017958,0.020369
2019,"Bilateral, unspecified",13010,2,0.0197,0.022345
2019,"South of Sahara, regional",13040,2,0.477042,0.541094
2019,Tanzania,13030,2,0.009149,0.010377
2019,"South of Sahara, regional",13030,2,0.08665,0.098284
2019,Nepal,13040,2,0.01,0.011343
2019,India,31182,2,0,0
2019,Ghana,12262,2,0.03,0.034028
2019,Honduras,41030,2,0.015561,0.01765
2019,Senegal,12262,2,0.03,0.034028
2019,Uganda,12262,2,0.03,0.034028
2019,Zambia,12262,2,0.034417,0.039038
2019,Indonesia,11420,2,0.025,0.028357
2019,Kyrgyzstan,43010,2,0.01094,0.012409
2019,Armenia,15150,2,0.008374,0.009498
2019,Myanmar,11220,2,0.000657,0.000745
2019,Cambodia,11220,2,0.006813,0.007728
2019,Rwanda,11220,2,0.059862,0.0679
2019,Tanzania,43010,2,0,0
2019,Ethiopia,12262,2,0.035,0.039699
2019,Malawi,43010,2,0.015,0.017014
2019,Rwanda,12262,2,0.03,0.034028
2019,Zimbabwe,12262,2,0.003647,0.004137
2019,"Bilateral, unspecified",13020,2,0.027106,0.030746
2019,"Caribbean & Central America, regional",43010,2,0.029016,0.032912
2019,Albania,15150,2,0.016431,0.018637
2019,Madagascar,13020,2,0.03,0.034028
2019,Morocco,11230,2,0.047517,0.053897
2019,South Africa,41020,2,0,0
2019,Paraguay,43010,2,0.025,0.028357
2019,Bangladesh,52010,2,0,0
2019,"America, regional",41020,2,0.192407,0.218241
2019,Jordan,11230,2,0,0
2019,Rwanda,13020,2,0.002844,0.003226
2019,Guinea,31110,2,0.03,0.034028
2019,"Bilateral, unspecified",32174,2,0.016,0.018148
2019,"South of Sahara, regional",14031,2,0,0
2019,Madagascar,13030,2,0.01,0.011343
2019,Uganda,41020,2,0.767224,0.870239
2019,Honduras,43010,2,0.020689,0.023467
2019,Jordan,43010,2,0.080626,0.091452
2019,"South of Sahara, regional",13010,2,0.0108,0.01225
2019,Sri Lanka,41020,2,6.1e-05,6.9e-05
2019,Indonesia,14030,2,2.583898,2.930838
2019,Ghana,11220,2,0.023957,0.027174
2019,Moldova,15150,2,0.009152,0.010381
2019,Ukraine,23110,2,0.074154,0.084111
2019,Kazakhstan,31182,2,0,0
2019,"Bilateral, unspecified",11420,2,1.007387,1.142649
2019,South Africa,13040,2,0.007467,0.00847
2019,Angola,13010,2,0.0275,0.031192
2019,"Bilateral, unspecified",12240,2,0.04945,0.05609
2019,Liberia,43010,2,0.001566,0.001776
2019,Colombia,31165,2,0.003528,0.004002
2019,Tanzania,12262,2,0,0
2019,"Bilateral, unspecified",15112,2,0,0
2019,Ecuador,41020,2,0,0
2019,Mexico,41030,2,0.04,0.045371
2019,Brazil,43030,2,2.452,2.78123
2020,India,31120,2,8.744083,8.967125
2020,India,23210,2,2.766697,2.804512
2020,Egypt,32163,2,9.517066,9.17065
2020,"Bilateral, unspecified",14010,2,21.203988,20.545595
2020,"Bilateral, unspecified",23210,2,19.380756,18.671606
2020,"Bilateral, unspecified",23410,2,15.953415,15.353452
2020,"Bilateral, unspecified",23620,2,15.953415,15.353452
2020,"Bilateral, unspecified",41010,2,218.065179,230.769999
2020,Viet Nam,43060,2,20.846021,20.225839
2020,Burkina Faso,31110,2,0.337045,0.361794
2020,Sri Lanka,32210,2,0.12392,0.127376
2020,Viet Nam,31162,2,0.132388,0.136081
2020,Cambodia,31220,2,0.210826,0.216707
2020,Nicaragua,31110,2,0.140019,0.149356
2020,Kenya,31110,2,1.063211,1.138231
2020,Bolivia,14015,2,0.13941,0.142883
2020,Kenya,23210,2,2.715091,2.234661
2020,Malawi,14030,2,0.912383,1.059174
2020,Malawi,16050,2,0.111946,0.129957
2020,"South of Sahara, regional",14015,2,1.517746,1.528234
2020,"South of Sahara, regional",14030,2,0,0
2020,"South of Sahara, regional",43010,2,0,0
2020,"South Asia, regional",43010,2,0,0
2020,Mozambique,43060,2,0.5839,0.601428
2020,Mozambique,14015,2,1.078121,1.099055
2020,Mozambique,21020,2,0.827294,0.850369
2020,Zambia,21010,2,0.390278,0.401164
2020,Mozambique,43030,2,0.569801,0.585693
2020,"South of Sahara, regional",74020,2,6.33768,6.391368
2020,Rwanda,21020,2,0.122107,0.125513
2020,Senegal,43060,2,13.717478,13.272757
2020,Uganda,31120,2,14.252376,14.46463
2020,Zambia,14030,2,0.957587,1.067568
2020,Zambia,43010,2,5.418294,5.430732
2020,Lao People's Democratic Republic,21020,2,11.717981,11.903527
2020,Nepal,14015,2,0.695364,0.714456
2020,"South Asia, regional",25030,2,11.396011,11.713868
2020,Bolivia,43010,2,0.569801,0.585693
2020,Nicaragua,23230,2,0.105075,0.108006
2020,Nicaragua,21020,2,0.028006,0.028787
2020,"South America, regional",23220,2,1.40396,1.648109
2020,"Bilateral, unspecified",32130,2,4.660478,4.734195
2020,"Bilateral, unspecified",43010,2,26.209457,28.489958
2020,Viet Nam,14015,2,0.738318,0.741452
2020,Nepal,14050,2,0.085278,0.090785
2020,Lao People's Democratic Republic,31210,2,1.062739,0.892792
2020,Mozambique,31310,2,0,0
2020,"South Asia, regional",41082,2,0.010677,0.012755
2020,"South Asia, regional",32310,2,0,0
2020,"Caribbean & Central America, regional",43030,2,0,0
2020,"Caribbean & Central America, regional",31120,2,2.711005,3.238344
2020,"South Asia, regional",41010,2,0.00194,0.002316
2020,Benin,41010,2,3.566952,3.437116
2020,Benin,41030,2,0,0
2020,India,41010,2,8.531772,8.924632
2020,India,41030,2,0.939428,0.945125
2020,Mauritania,31220,2,0,0
2020,South Africa,41010,2,0.600222,0.605092
2020,Tunisia,41010,2,1.27318,1.256154
2020,Tunisia,41030,2,0.10643,0.108656
2020,Tunisia,31220,2,0,0
2020,"Bilateral, unspecified",14015,2,3.927533,4.049957
2020,"Bilateral, unspecified",14040,2,0,0
2020,"Bilateral, unspecified",31320,2,0,0
2020,"Bilateral, unspecified",41020,2,10.990652,11.244649
2020,Yemen,41010,2,0,0
2020,Yemen,41030,2,0,0
2020,Yemen,31220,2,0,0
2020,Burundi,43030,2,0,0
2020,Haiti,43060,2,2.022102,2.48049
2020,Mauritania,31120,2,0.349551,0.344854
2020,Mauritania,43071,2,0.849967,0.819029
2020,Djibouti,41010,2,0,0
2020,Djibouti,43040,2,0,0
2020,Afghanistan,41010,2,2.852764,2.816367
2020,Afghanistan,43040,2,2.792365,2.756739
2020,Haiti,14015,2,0.050794,0.048945
2020,Haiti,14031,2,0.208987,0.2046
2020,Sudan,41010,2,0.922741,0.931231
2020,Sudan,43040,2,0.603763,0.597408
2020,Tanzania,41010,2,1.133323,1.141528
2020,Tanzania,43040,2,0.150614,0.150608
2020,"Bilateral, unspecified",25030,2,0.233361,0.261244
2020,Democratic Republic of the Congo,41010,2,1.137001,1.161347
2020,Uganda,41010,2,0,0
2020,"Bilateral, unspecified",43030,2,14.748687,15.533525
2020,Lao People's Democratic Republic,14010,2,1.268674,1.206581
2020,Lao People's Democratic Republic,14015,2,0,0
2020,Burkina Faso,31120,2,8.730129,8.764252
2020,Burkina Faso,43071,2,0,0
2020,Sierra Leone,25030,2,0,0
2020,Senegal,41010,2,0.599663,0.59295
2020,Senegal,43040,2,4.468,4.345763
2020,Nepal,14010,2,0.13026,0.148396
2020,Tuvalu,14021,2,0,0
2020,Tuvalu,14022,2,0,0
2020,Vanuatu,43030,2,0,0
2020,"Bilateral, unspecified",24030,2,35.888024,36.019762
2020,Colombia,43060,2,0,0
2020,Brazil,15160,2,0.213288,0.21233
2020,"South & Central Asia, regional",41030,2,0.569801,0.565006
2020,Tanzania,31181,2,0.871816,0.862003
2020,"America, regional",43010,2,1.823362,1.808018
2020,"Europe, regional",41010,2,3.040781,3.001444
2020,Tanzania,31120,2,1.321746,1.31742
2020,"Bilateral, unspecified",31120,2,357.893595,349.746377
2020,Nepal,41010,2,1.127792,1.118514
2020,Moldova,14015,2,0.148148,0.146901
2020,Mozambique,31120,2,3.58932,3.542703
2020,Paraguay,31210,2,0.302204,0.305171
2020,"South of Sahara, regional",11420,2,0.883912,0.960376
2020,Georgia,43060,2,0.149394,0.148137
2020,"Africa, regional",41010,2,30.176981,30.99274
2020,India,31182,2,0.063346,0.067999
2020,"Far East Asia, regional",31120,2,1.901282,2.271116
2020,Eswatini,31140,2,0.059487,0.058987
2020,Ethiopia,31120,2,6.506078,6.534753
2020,"Asia, regional",74020,2,6.58093,6.634359
2020,Uganda,31210,2,0.112187,0.110793
2020,Nicaragua,41010,2,3.760597,3.803479
2020,Moldova,41030,2,0.163282,0.161908
2020,Mozambique,74020,2,0.454827,0.454782
2020,"Bilateral, unspecified",74020,2,19.190333,19.747314
2020,Serbia,41010,2,1.151692,1.137493
2020,"South of Sahara, regional",31120,2,1.466698,1.519721
2020,"Bilateral, unspecified",23182,2,0.004398,0.004521
2020,Mali,23210,2,3.471198,3.504799
2020,Maldives,23310,2,0.174244,0.179105
2020,"Africa, regional",31130,2,5.795034,6.907039
2020,Bangladesh,14010,2,2.952438,2.968487
2020,Burkina Faso,31182,2,0.126941,0.142109
2020,"South of Sahara, regional",15170,2,0.629848,0.682022
2020,"South & Central Asia, regional",31182,2,1.296,1.450854
2020,"South & Central Asia, regional",15170,2,0.333467,0.373312
2020,Ethiopia,14010,2,0.05368,0.059811
2020,Uganda,31182,2,0.511568,0.555972
2020,Uganda,31161,2,0.12,0.134338
2020,"America, regional",31130,2,0.022558,0.025254
2020,Tanzania,31182,2,1.270096,1.304774
2020,Peru,31110,2,0.20008,0.223987
2020,"Bilateral, unspecified",31130,2,1.995856,2.23306
2020,"South & Central Asia, regional",31110,2,0.366814,0.410643
2020,Peru,15170,2,0.20008,0.223987
2020,Tanzania,31161,2,0.40238,0.54904
2020,"South of Sahara, regional",31150,2,0.6021,0.674042
2020,Uganda,15170,2,0.433508,0.485306
2020,"Bilateral, unspecified",14032,2,0.15,0.167923
2020,Uganda,31110,2,0.724528,0.778391
2020,Mali,31182,2,2.923379,4.232869
2020,Ghana,31182,2,0.126941,0.142109
2020,Nigeria,31150,2,1.586817,1.776419
2020,Brazil,31162,2,0.744769,0.760351
2020,Uganda,14010,2,0.952984,0.969749
2020,Kenya,31161,2,0.01,0.011195
2020,Kenya,31182,2,1.374583,1.359732
2020,"South of Sahara, regional",31182,2,20.359436,22.531324
2020,"Asia, regional",31130,2,0.045117,0.050508
2020,"Bilateral, unspecified",31192,2,0.2,0.223897
2020,Ethiopia,31182,2,0.42924,0.441555
2020,Nigeria,31182,2,0.268359,0.298558
2020,"South of Sahara, regional",31110,2,2.793239,2.933433
2020,India,16020,2,0,0
2020,Lesotho,12110,2,0.271453,0.26889
2020,Malawi,31120,2,2.909631,2.88022
2020,Ecuador,41010,2,0.605876,0.598993
2020,Ethiopia,43060,2,2.654412,3.287206
2020,Kenya,43060,2,3.952899,3.933034
2020,Uganda,43060,2,0.941675,0.944414
2020,Rwanda,31120,2,1.345427,1.349078
2020,Kenya,31120,2,8.151777,8.16315
2020,Ghana,31120,2,0.524076,0.527515
2020,Nigeria,31120,2,2.260712,3.306192
2020,"Bilateral, unspecified",23231,2,1.569499,1.574064
2020,India,23231,2,0.523166,0.524688
2020,"Bilateral, unspecified",31110,2,7.540609,7.796117
2020,"Eastern Africa, regional",31110,2,0.567183,0.568833
2020,"Western Africa, regional",31110,2,2.505956,2.757724
2020,Rwanda,31182,2,0.123209,0.123076
2020,Rwanda,31130,2,1.815085,1.82266
2020,"Western Africa, regional",31130,2,1.061268,1.064355
2020,Rwanda,31110,2,9.66774,10.791077
2020,Ethiopia,31110,2,14.69209,16.334545
2020,"South Asia, regional",31110,2,0.15837,0.158831
2020,"America, regional",41010,2,20.261831,20.214992
2020,China (People's Republic of),41010,2,3.856876,4.245444
2020,Indonesia,41010,2,1.519599,1.4533
2020,Mexico,41010,2,0.838553,0.83925
2020,"Bilateral, unspecified",41081,2,3.01305,3.02202
2020,Ethiopia,23231,2,1.621962,1.626679
2020,Kenya,23231,2,0.737255,0.7394
2020,Uganda,23231,2,0.589804,0.59152
2020,Gabon,41010,2,0.339672,0.346779
2020,Gambia,41010,2,0.339672,0.346779
2020,Kenya,41010,2,15.718813,16.311271
2020,"Bilateral, unspecified",41030,2,26.692469,26.686382
2020,Albania,41030,2,0.90409,0.887986
2020,"Europe, regional",41030,2,0.00375,0.003829
2020,"North of Sahara, regional",41030,2,0.17469,0.168547
2020,"Middle East, regional",41030,2,0.00375,0.003829
2020,India,31162,2,2.120049,2.164402
2020,Tanzania,31162,2,4.036182,4.120624
2020,Pakistan,41010,2,0.459155,0.462406
2020,Pakistan,31162,2,0.034188,0.034903
2020,"Asia, regional",31162,2,0.170783,0.174356
2020,China (People's Republic of),31162,2,0.037316,0.038097
2020,"Bilateral, unspecified",31162,2,2.17394,2.219421
2020,"Bilateral, unspecified",23183,2,2.764511,3.044001
2020,Indonesia,31110,2,0.387351,0.353166
2020,Brazil,31110,2,0.125,0.139936
2020,Brazil,41010,2,3.126603,3.374769
2020,"Caribbean & Central America, regional",31110,2,0.259208,0.30025
2020,"Caribbean & Central America, regional",41010,2,9.666713,9.977928
2020,"Bilateral, unspecified",99820,2,6.764583,7.566489
2020,China (People's Republic of),41020,2,4.025072,3.99971
2020,"Bilateral, unspecified",21010,2,1,1.119486
2020,"Bilateral, unspecified",23110,2,5.001887,5.178925
2020,"Bilateral, unspecified",32110,2,1,1.119486
2020,"Bilateral, unspecified",15150,2,17.625943,17.558888
