year,recipient_name,sector_code,usd_disbursement,usd_disbursement_deflated,climate_mitigation
2021,Côte d'Ivoire,740,0.002776,0.002866,1 or 2
2021,Haiti,122,0.214165,0.221071,1 or 2
2021,Haiti,231,0.225899,0.231938,1 or 2
2021,Haiti,250,0.297455,0.307047,1 or 2
2021,Honduras,312,1.04413,1.056323,1 or 2
2021,Honduras,321,2.461429,2.420778,1 or 2
2021,"Far East Asia, regional",311,20.26165,20.511839,1 or 2
2021,"Far East Asia, regional",410,17.368246,17.011991,1 or 2
2021,"Far East Asia, regional",430,9.806064,9.911398,1 or 2
2021,Bhutan,312,0.169007,0.163618,1 or 2
2021,"South America, regional",321,0.121518,0.125439,1 or 2
2021,"Oceania, regional",410,54.23448,52.776226,1 or 2
2021,Jamaica,430,0,0,1 or 2
2021,Indonesia,321,0.482468,0.458383,1 or 2
2021,Lebanon,730,0.540135,0.507693,1 or 2
2021,South Africa,151,1.002764,1.021687,1 or 2
2021,Mali,140,9.81577,9.407686,1 or 2
2021,Benin,321,0.814213,0.802256,1 or 2
2021,Honduras,151,2.910153,2.840521,1 or 2
2021,Honduras,250,0.209314,0.216826,1 or 2
2021,Honduras,410,2.111602,2.004307,1 or 2
2021,Costa Rica,231,0,0,1 or 2
2021,Côte d'Ivoire,231,4.892485,4.994951,1 or 2
2021,Timor-Leste,410,0.31908,0.310005,1 or 2
2021,Timor-Leste,430,1.359098,1.353289,1 or 2
2021,Mali,231,0.009819,0.010136,1 or 2
2021,Guatemala,312,0.37722,0.357858,1 or 2
2021,Togo,231,1.884787,1.765459,1 or 2
2021,Haiti,151,1.392924,1.323245,1 or 2
2021,Haiti,740,0.002776,0.002866,1 or 2
2021,Haiti,998,0.049964,0.051575,1 or 2
2021,Burkina Faso,998,0.188057,0.17573,1 or 2
2021,Benin,332,0.088402,0.091253,1 or 2
2021,Benin,410,2.634701,2.476847,1 or 2
2021,Jordan,113,0.025268,0.026083,1 or 2
2021,Jordan,114,0.062427,0.06444,1 or 2
2021,Burkina Faso,220,0.03053,0.031514,1 or 2
2021,Jordan,321,0,0,1 or 2
2021,Bangladesh,312,0.165839,0.164772,1 or 2
2021,Guinea,311,4.699007,4.464528,1 or 2
2021,Jordan,130,0.000251,0.000259,1 or 2
2021,Benin,231,2.074749,1.949985,1 or 2
2021,Niger,231,7.8408,7.34135,1 or 2
2021,Senegal,240,0,0,1 or 2
2021,Togo,140,3.054599,2.841644,1 or 2
2021,Togo,232,5.898413,5.522963,1 or 2
2021,"Europe, regional",240,42.441627,39.784468,1 or 2
2021,Nicaragua,151,1.645347,1.683578,1 or 2
2021,Guyana,113,0.281107,0.290172,1 or 2
2021,Nicaragua,220,0.015265,0.015757,1 or 2
2021,Nicaragua,998,0.192145,0.187322,1 or 2
2021,Mali,236,11.876097,10.872486,1 or 2
2021,Benin,232,11.614099,10.752719,1 or 2
2021,Benin,236,1.746819,1.624959,1 or 2
2021,Gabon,232,0,0,1 or 2
2021,Senegal,322,0.089611,0.092501,1 or 2
2021,Türkiye,410,1.114335,1.045277,1 or 2
2021,Thailand,430,0.506977,0.476455,1 or 2
2021,Türkiye,312,0,0,1 or 2
2021,Colombia,311,10.672313,10.459068,1 or 2
2021,Zambia,236,5.271372,4.925216,1 or 2
2021,Jamaica,113,0.281107,0.290172,1 or 2
2021,Niger,232,10.133065,9.275953,1 or 2
2021,Niger,236,0,0,1 or 2
2021,Haiti,220,0.03053,0.031514,1 or 2
2021,Honduras,220,0.03053,0.031514,1 or 2
2021,Honduras,998,0.03053,0.031514,1 or 2
2021,Marshall Islands,312,0,0,1 or 2
2021,Cabo Verde,312,0.19288,0.187085,1 or 2
2021,Guinea,231,0.009819,0.010136,1 or 2
2021,Eritrea,410,0.663416,0.614876,1 or 2
2021,Eritrea,430,0,0,1 or 2
2021,Mexico,410,35.075298,33.717221,1 or 2
2021,Lesotho,311,0.588902,0.56179,1 or 2
2021,Lesotho,430,0.203241,0.198464,1 or 2
2021,Uzbekistan,430,0.011826,0.011859,1 or 2
2021,Georgia,312,2.561302,2.476091,1 or 2
2021,Burundi,410,0.148904,0.146773,1 or 2
2021,Jamaica,410,0.855428,0.795753,1 or 2
2021,North Macedonia,410,3.564614,3.404953,1 or 2
2021,North Macedonia,312,0,0,1 or 2
2021,Timor-Leste,312,2.047914,1.903384,1 or 2
2021,Montenegro,410,0.161986,0.151266,1 or 2
2021,Solomon Islands,232,0.115786,0.113773,1 or 2
2021,Vanuatu,232,0.27374,0.263604,1 or 2
2021,Niue,410,0.794832,0.792215,1 or 2
2021,Niue,312,0,0,1 or 2
2021,Uzbekistan,410,0.012631,0.012252,1 or 2
2021,Maldives,410,0,0,1 or 2
2021,Malawi,410,3.843937,4.023279,1 or 2
2021,Mauritania,410,1.553693,1.486947,1 or 2
2021,Tuvalu,232,0,0,1 or 2
2021,Eritrea,312,0,0,1 or 2
2021,Egypt,410,5.083154,4.443724,1 or 2
2021,Sao Tome and Principe,236,0,0,1 or 2
2021,Serbia,312,0.26096,0.253119,1 or 2
2021,Argentina,410,1.142659,1.071001,1 or 2
2021,Bosnia and Herzegovina,312,0.101778,0.093846,1 or 2
2021,Armenia,410,0.779014,0.707962,1 or 2
2021,Armenia,312,1.211423,1.135013,1 or 2
2021,Micronesia,312,0,0,1 or 2
2021,Micronesia,410,0.825997,0.823277,1 or 2
2021,Marshall Islands,232,0.195901,0.175823,1 or 2
2021,Marshall Islands,410,0.794832,0.792215,1 or 2
2021,Mexico,312,0.67832,0.703712,1 or 2
2021,South Sudan,410,0.110791,0.112016,1 or 2
2021,South Sudan,312,0.384358,0.373073,1 or 2
2021,Mongolia,410,9.739509,9.005126,1 or 2
2021,"Western Africa, regional",430,6.083366,5.75547,1 or 2
2021,Nepal,321,0.888293,0.864278,1 or 2
2021,Lao People's Democratic Republic,140,5.861234,5.229047,1 or 2
2021,Viet Nam,231,11.719795,11.641502,1 or 2
2021,Kenya,998,0.035347,0.033948,1 or 2
2021,India,231,34.666027,33.522996,1 or 2
2021,Ethiopia,231,1.072609,1.051149,1 or 2
2021,Rwanda,231,4.20827,4.035218,1 or 2
2021,Indonesia,140,32.415304,31.705562,1 or 2
2021,Viet Nam,321,104.210746,95.458108,1 or 2
2021,"Bilateral, unspecified",114,4.100934,4.106282,1 or 2
2021,Argentina,140,0.468126,0.446435,1 or 2
2021,Egypt,231,1.136204,1.035803,1 or 2
2021,"Western Africa, regional",151,0.325,0.347883,1 or 2
2021,Indonesia,210,129.563549,110.048709,1 or 2
2021,"Africa, regional",250,13.898935,13.192277,1 or 2
2021,Tanzania,160,3.344798,3.207095,1 or 2
2021,"Asia, regional",720,0.499023,0.470672,1 or 2
2021,Ukraine,140,9.784281,9.387184,1 or 2
2021,Nigeria,112,0.263334,0.276654,1 or 2
2021,Kenya,140,7.209148,6.503646,1 or 2
2021,Indonesia,231,5.676923,5.518264,1 or 2
2021,Türkiye,231,1.318689,1.244599,1 or 2
2021,China (People's Republic of),210,31.449717,29.676274,1 or 2
2021,"Western Africa, regional",152,0.039615,0.038046,1 or 2
2021,"Far East Asia, regional",231,13.297727,13.060227,1 or 2
2021,Tanzania,250,2.140894,2.026799,1 or 2
2021,"North of Sahara, regional",410,1.64568,1.532853,1 or 2
2021,Morocco,140,25.246249,22.356072,1 or 2
2021,Ukraine,321,0.025369,0.024234,1 or 2
2021,Moldova,332,0.027273,0.026053,1 or 2
2021,Moldova,430,36.361658,33.838154,1 or 2
2021,Myanmar,111,0.451711,0.398955,1 or 2
2021,Lebanon,122,0.207535,0.194084,1 or 2
2021,Lebanon,140,5.624294,5.287083,1 or 2
2021,Lebanon,232,1.119577,1.042243,1 or 2
2021,Kenya,111,0.039061,0.037226,1 or 2
2021,Tanzania,140,15.507231,15.447664,1 or 2
2021,Tanzania,113,0.399865,0.383267,1 or 2
2021,Tanzania,111,0.25852,0.248485,1 or 2
2021,Tanzania,112,0.376552,0.365084,1 or 2
2021,Kenya,160,0.765912,0.72299,1 or 2
2021,Senegal,113,0.910775,0.852461,1 or 2
2021,Sierra Leone,111,0.04156,0.039319,1 or 2
2021,Syrian Arab Republic,720,0.583624,0.614092,1 or 2
2021,Papua New Guinea,232,0.144676,0.142378,1 or 2
2021,Papua New Guinea,236,9.187643,7.694893,1 or 2
2021,Papua New Guinea,430,30.44207,28.660208,1 or 2
2021,Moldova,140,2.54327,2.448135,1 or 2
2021,Bosnia and Herzegovina,236,8.318179,7.787778,1 or 2
2021,Mongolia,312,3.262947,2.977542,1 or 2
2021,Bosnia and Herzegovina,232,26.025766,24.395299,1 or 2
2021,"Europe, regional",998,0.443767,0.437252,1 or 2
2021,West Bank and Gaza Strip,232,8.633388,7.92036,1 or 2
2021,Albania,430,6.705961,6.238309,1 or 2
2021,Armenia,151,0.397832,0.383224,1 or 2
2021,Ukraine,121,0.055344,0.055778,1 or 2
2021,Armenia,140,0.021924,0.022711,1 or 2
2021,Armenia,210,2.969567,2.763791,1 or 2
2021,Georgia,140,7.54921,7.046526,1 or 2
2021,Ukraine,111,0.039018,0.04042,1 or 2
2021,Belarus,410,2.867278,2.669353,1 or 2
2021,Azerbaijan,410,0.439938,0.413163,1 or 2
2021,Ukraine,331,2.814845,2.691607,1 or 2
2021,Türkiye,311,40.08068,37.34083,1 or 2
2021,"Africa, regional",998,1.147356,1.051112,1 or 2
2021,Moldova,232,0.299378,0.290622,1 or 2
2021,Moldova,210,0.765184,0.711926,1 or 2
2021,"Caribbean, regional",160,0.577427,0.560077,1 or 2
2021,"Bilateral, unspecified",160,77.469374,73.206291,1 or 2
2021,Lebanon,430,1.852499,1.704268,1 or 2
2021,Uzbekistan,231,198.498341,166.313175,1 or 2
2021,Bangladesh,231,23.453401,19.721193,1 or 2
2021,Myanmar,232,10.61528,10.249422,1 or 2
2021,Peru,231,5.228143,4.864044,1 or 2
2021,Sri Lanka,140,24.914475,21.550998,1 or 2
2021,Belarus,140,1.147362,1.042022,1 or 2
2021,Kyrgyzstan,410,1.399066,1.309474,1 or 2
2021,Egypt,140,13.078943,12.161171,1 or 2
2021,China (People's Republic of),140,33.90456,31.741329,1 or 2
2021,Tanzania,210,1.74062,1.622892,1 or 2
2021,Ethiopia,236,1.998235,1.793439,1 or 2
2021,Rwanda,236,19.287026,17.808203,1 or 2
2021,Ethiopia,210,0.29848,0.277658,1 or 2
2021,Ghana,236,2.222919,2.182113,1 or 2
2021,Colombia,122,100.035763,89.786257,1 or 2
2021,Madagascar,236,0,0,1 or 2
2021,Dominican Republic,231,21.137335,19.014441,1 or 2
2021,Dominican Republic,151,20.319541,18.269033,1 or 2
2021,Dominican Republic,410,10.33931,9.295987,1 or 2
2021,Honduras,140,2.068416,1.86184,1 or 2
2021,Fiji,311,3.55939,3.536156,1 or 2
2021,Iraq,236,9.8653,8.262241,1 or 2
2021,Uzbekistan,311,29.557181,27.051596,1 or 2
2021,Kyrgyzstan,220,0.159093,0.142788,1 or 2
2021,Viet Nam,236,94.179489,86.833489,1 or 2
2021,Indonesia,236,54.49679,50.940908,1 or 2
2021,Cambodia,236,12.170375,10.527555,1 or 2
2021,Cambodia,240,0.238635,0.224927,1 or 2
2021,Philippines,240,2.284638,2.264198,1 or 2
2021,Tajikistan,312,0.578441,0.519157,1 or 2
2021,China (People's Republic of),312,1.52383,1.420203,1 or 2
2021,Central African Republic,312,0.985779,0.924511,1 or 2
2021,Kiribati,313,0.873777,0.784225,1 or 2
2021,Honduras,231,0.294825,0.282812,1 or 2
2021,Serbia,231,10.701555,10.128352,1 or 2
2021,Uzbekistan,122,0.089125,0.079991,1 or 2
2021,Lao People's Democratic Republic,122,0.650313,0.634932,1 or 2
2021,Paraguay,232,0.021844,0.019605,1 or 2
2021,Dominican Republic,232,20.987676,19.247274,1 or 2
2021,Tunisia,232,5.881146,5.498683,1 or 2
2021,El Salvador,140,2.191368,1.997609,1 or 2
2021,Viet Nam,121,0.063204,0.061313,1 or 2
2021,Fiji,232,0.845398,0.758679,1 or 2
2021,Morocco,231,4.744894,4.440493,1 or 2
2021,Mongolia,321,1.280783,1.222642,1 or 2
2021,Afghanistan,410,1.877131,1.74392,1 or 2
2021,Pakistan,321,26.275321,24.669971,1 or 2
2021,Yemen,720,1.39023,1.343405,1 or 2
2021,Kenya,720,2.682288,2.530355,1 or 2
2021,Timor-Leste,232,2.290063,2.054743,1 or 2
2021,Paraguay,210,1.836281,1.64813,1 or 2
2021,Guatemala,210,1.421888,1.276161,1 or 2
2021,Lao People's Democratic Republic,231,0.180313,0.174757,1 or 2
2021,Mongolia,231,2.267295,2.117165,1 or 2
2021,Jordan,231,0.957722,0.893393,1 or 2
2021,Cameroon,231,0.392058,0.357753,1 or 2
2021,Ghana,231,13.132161,12.939033,1 or 2
2021,Nigeria,231,17.077742,16.311021,1 or 2
2021,Democratic Republic of the Congo,231,0.093287,0.086256,1 or 2
2021,Zimbabwe,231,0.032646,0.0293,1 or 2
2021,Côte d'Ivoire,312,0.890564,0.824261,1 or 2
2021,Uzbekistan,312,0.829685,0.796498,1 or 2
2021,Pakistan,231,5.196539,5.396437,1 or 2
2021,Algeria,231,5.891477,5.486946,1 or 2
2021,Kyrgyzstan,231,0.10269,0.091364,1 or 2
2021,Paraguay,140,4.454981,4.123325,1 or 2
2021,Bhutan,151,0.268606,0.251503,1 or 2
2021,Kiribati,111,5.749177,5.730254,1 or 2
2021,Nauru,210,0.315141,0.314103,1 or 2
2021,Nauru,231,0.751414,0.724432,1 or 2
2021,Nauru,232,0.06192,0.060997,1 or 2
2021,Kiribati,321,0.868542,0.865683,1 or 2
2021,Tonga,232,2.297009,2.289449,1 or 2
2021,Vanuatu,430,2.032659,2.004122,1 or 2
2021,Samoa,250,0.193114,0.192479,1 or 2
2021,"Asia, regional",220,2.949838,2.791053,1 or 2
2021,Eswatini,430,0.073592,0.073349,1 or 2
2021,Tonga,430,1.370511,1.358309,1 or 2
2021,Tuvalu,430,0.413722,0.412362,1 or 2
2021,Indonesia,220,1.390097,1.385523,1 or 2
2021,Indonesia,313,1.337754,1.315924,1 or 2
2021,Indonesia,160,7.216158,6.993246,1 or 2
2021,"Far East Asia, regional",151,5.594187,5.594462,1 or 2
2021,"Far East Asia, regional",210,8.159555,7.886759,1 or 2
2021,Bangladesh,152,0.068432,0.068208,1 or 2
2021,Indonesia,152,0.02088,0.020811,1 or 2
2021,Kenya,152,0.023871,0.023792,1 or 2
2021,Myanmar,152,0.104095,0.103753,1 or 2
2021,Myanmar,321,0.005998,0.005979,1 or 2
2021,West Bank and Gaza Strip,151,1.461389,1.354721,1 or 2
2021,West Bank and Gaza Strip,152,0.123105,0.117287,1 or 2
2021,West Bank and Gaza Strip,430,1.684805,1.604054,1 or 2
2021,Philippines,152,0.192483,0.178802,1 or 2
2021,Philippines,321,0.032801,0.032693,1 or 2
2021,Uganda,152,0.049411,0.049248,1 or 2
2021,Vanuatu,152,0.040754,0.04062,1 or 2
2021,Vanuatu,321,0.179766,0.179174,1 or 2
2021,Cambodia,112,0.246877,0.246066,1 or 2
2021,Cambodia,122,0.969641,0.958443,1 or 2
2021,Cambodia,123,0.037228,0.037105,1 or 2
2021,Cambodia,130,0.586027,0.621219,1 or 2
2021,Cambodia,140,6.359734,6.079523,1 or 2
2021,Cambodia,160,0.44171,0.436175,1 or 2
2021,Nepal,112,0.222712,0.22198,1 or 2
2021,Nepal,122,1.340631,1.36362,1 or 2
2021,Nepal,123,0.072034,0.071796,1 or 2
2021,Nepal,130,1.012744,1.073483,1 or 2
2021,Nepal,140,1.269286,1.202175,1 or 2
2021,Nepal,160,1.786335,1.647289,1 or 2
2021,Timor-Leste,112,0.326425,0.32535,1 or 2
2021,Timor-Leste,122,0.802488,0.799847,1 or 2
2021,Timor-Leste,123,0.021971,0.021898,1 or 2
2021,Timor-Leste,130,0.180555,0.187453,1 or 2
2021,Timor-Leste,140,0.25924,0.256207,1 or 2
2021,Timor-Leste,160,0.162798,0.162236,1 or 2
2021,Timor-Leste,311,1.839083,1.814105,1 or 2
2021,Timor-Leste,321,0.056353,0.056168,1 or 2
2021,Vanuatu,112,0.264148,0.263278,1 or 2
2021,Vanuatu,122,0.513246,0.511558,1 or 2
2021,Vanuatu,123,0.027788,0.027696,1 or 2
2021,Vanuatu,130,0.05121,0.05104,1 or 2
2021,Vanuatu,140,0.074674,0.073356,1 or 2
2021,Vanuatu,160,0.405696,0.403809,1 or 2
2021,Vanuatu,311,1.573883,1.546415,1 or 2
2021,Zambia,112,0.197809,0.208871,1 or 2
2021,Zambia,122,1.735372,1.648259,1 or 2
2021,Zambia,123,0.024752,0.024671,1 or 2
2021,Zambia,130,0.898966,0.959245,1 or 2
2021,Zambia,140,5.725184,5.360364,1 or 2
2021,Zambia,160,0.724154,0.680459,1 or 2
2021,Zimbabwe,112,0.156017,0.152242,1 or 2
2021,Zimbabwe,122,0.218042,0.216512,1 or 2
2021,Zimbabwe,123,0.030828,0.030726,1 or 2
2021,Zimbabwe,130,1.729119,1.706868,1 or 2
2021,Zimbabwe,140,1.943188,1.836696,1 or 2
2021,Kenya,122,3.731301,3.537263,1 or 2
2021,Myanmar,112,0.41176,0.391468,1 or 2
2021,Myanmar,240,0.083929,0.083653,1 or 2
2021,Philippines,112,0.122835,0.122432,1 or 2
2021,Philippines,122,1.062014,1.123737,1 or 2
2021,Philippines,140,4.484192,4.491526,1 or 2
2021,Philippines,231,3.138013,3.253432,1 or 2
2021,Vanuatu,231,0.005618,0.005599,1 or 2
2021,Vanuatu,240,0.202016,0.201351,1 or 2
2021,Zambia,240,2.03102,1.91446,1 or 2
2021,Kenya,130,10.527218,11.129743,1 or 2
2021,Mozambique,122,1.570297,1.540961,1 or 2
2021,West Bank and Gaza Strip,122,0.123799,0.109333,1 or 2
2021,West Bank and Gaza Strip,130,0.008562,0.008534,1 or 2
2021,Solomon Islands,122,0.541311,0.539532,1 or 2
2021,Solomon Islands,130,0.044927,0.044778,1 or 2
2021,Solomon Islands,151,1.465811,1.460984,1 or 2
2021,Solomon Islands,240,1.389244,1.384672,1 or 2
2021,Solomon Islands,321,0.077025,0.076771,1 or 2
2021,Nepal,111,0.100444,0.100113,1 or 2
2021,Nepal,113,1.436196,1.394015,1 or 2
2021,Somalia,111,0.039066,0.038937,1 or 2
2021,Somalia,112,0.131867,0.126086,1 or 2
2021,Somalia,113,0.027953,0.027861,1 or 2
2021,Somalia,311,3.489007,3.238265,1 or 2
2021,Indonesia,111,0.320628,0.317075,1 or 2
2021,Indonesia,112,0.174919,0.174343,1 or 2
2021,Indonesia,113,0.036377,0.036259,1 or 2
2021,Indonesia,250,1.696501,1.638732,1 or 2
2021,Indonesia,740,0.118604,0.118213,1 or 2
2021,Kenya,740,0.039483,0.039354,1 or 2
2021,Myanmar,113,0.443562,0.417276,1 or 2
2021,Myanmar,160,0.484234,0.456528,1 or 2
2021,South Sudan,111,0.007897,0.007871,1 or 2
2021,South Sudan,112,0.146527,0.150876,1 or 2
2021,South Sudan,113,0.021645,0.021575,1 or 2
2021,South Sudan,151,0.458036,0.459792,1 or 2
2021,South Sudan,160,0.017275,0.017218,1 or 2
2021,South Sudan,250,0.002583,0.00275,1 or 2
2021,South Sudan,740,0.462811,0.456143,1 or 2
2021,Burundi,111,0.04653,0.046377,1 or 2
2021,Burundi,112,0.202072,0.192706,1 or 2
2021,Burundi,113,0.030351,0.030002,1 or 2
2021,Burundi,151,0.334434,0.331593,1 or 2
2021,Burundi,160,0.011912,0.011872,1 or 2
2021,Burundi,250,0.011912,0.011872,1 or 2
2021,Burundi,311,15.843913,14.94905,1 or 2
2021,Burundi,740,0.099324,0.098997,1 or 2
2021,Cambodia,111,0.051833,0.051661,1 or 2
2021,Cambodia,113,0.112518,0.112149,1 or 2
2021,Cambodia,740,0.056372,0.056187,1 or 2
2021,Bangladesh,122,2.162365,2.169328,1 or 2
2021,Bangladesh,113,0.202395,0.19351,1 or 2
2021,"Asia, regional",111,0.005602,0.005584,1 or 2
2021,"Asia, regional",112,0.056437,0.056251,1 or 2
2021,"Asia, regional",113,0.00926,0.009229,1 or 2
2021,"Asia, regional",122,0.051136,0.050968,1 or 2
2021,"Asia, regional",152,0.002803,0.002794,1 or 2
2021,"Asia, regional",520,0.393252,0.371544,1 or 2
2021,Bangladesh,111,0.037968,0.037843,1 or 2
2021,Bangladesh,112,0.291085,0.290126,1 or 2
2021,Bangladesh,240,0.692931,0.671173,1 or 2
2021,Bangladesh,520,0.093943,0.097858,1 or 2
2021,Cambodia,520,0.10276,0.102421,1 or 2
2021,Democratic Republic of the Congo,111,0.327852,0.306615,1 or 2
2021,Democratic Republic of the Congo,112,0.280474,0.277896,1 or 2
2021,Democratic Republic of the Congo,113,1.610849,1.515824,1 or 2
2021,Democratic Republic of the Congo,122,1.096025,1.079772,1 or 2
2021,Democratic Republic of the Congo,140,1.340717,1.245558,1 or 2
2021,Democratic Republic of the Congo,152,0.205654,0.210277,1 or 2
2021,Democratic Republic of the Congo,240,0.52518,0.511763,1 or 2
2021,Democratic Republic of the Congo,520,0.201965,0.212337,1 or 2
2021,India,111,1.911684,1.798774,1 or 2
2021,India,112,0.059947,0.059748,1 or 2
2021,India,113,0.078217,0.07593,1 or 2
2021,India,152,0.024479,0.024397,1 or 2
2021,India,520,0.035031,0.034916,1 or 2
2021,Indonesia,122,0.547737,0.544723,1 or 2
2021,Indonesia,520,0.018746,0.018685,1 or 2
2021,Malawi,111,0.04815,0.045425,1 or 2
2021,Malawi,112,0.072325,0.070652,1 or 2
2021,Malawi,113,0.01859,0.018529,1 or 2
2021,Malawi,122,0.350966,0.370742,1 or 2
2021,Malawi,140,3.816984,3.388003,1 or 2
2021,Malawi,152,0.005627,0.005609,1 or 2
2021,Malawi,240,0.006598,0.006576,1 or 2
2021,Malawi,520,2.390846,2.240408,1 or 2
2021,Tanzania,152,0.003878,0.003866,1 or 2
2021,Tanzania,520,0.024206,0.024127,1 or 2
2021,Timor-Leste,111,0.084948,0.08467,1 or 2
2021,Timor-Leste,113,0.076195,0.075944,1 or 2
2021,Timor-Leste,152,1.185991,1.11441,1 or 2
2021,Timor-Leste,240,0.420845,0.419461,1 or 2
2021,Timor-Leste,520,0.086573,0.086288,1 or 2
2021,Viet Nam,111,0.128912,0.128488,1 or 2
2021,Viet Nam,112,0.161512,0.16098,1 or 2
2021,Viet Nam,113,1.441951,1.357434,1 or 2
2021,Viet Nam,122,0.758759,0.76882,1 or 2
2021,Viet Nam,140,0.883832,0.838674,1 or 2
2021,Viet Nam,152,0.097341,0.09702,1 or 2
2021,Viet Nam,520,0.045042,0.044894,1 or 2
2021,Zimbabwe,113,0.054487,0.054307,1 or 2
2021,Zimbabwe,152,0.016657,0.016602,1 or 2
2021,Zimbabwe,240,0.707018,0.667329,1 or 2
2021,Zimbabwe,520,0.121586,0.122637,1 or 2
2021,Cambodia,910,0.050303,0.050137,1 or 2
2021,Lao People's Democratic Republic,910,0.050303,0.050137,1 or 2
2021,Myanmar,910,0.050303,0.050137,1 or 2
2021,Viet Nam,910,0.050303,0.050137,1 or 2
2021,Maldives,430,0.853401,0.850593,1 or 2
2021,Pakistan,430,13.765527,12.973106,1 or 2
2021,Cambodia,231,1.218282,1.142051,1 or 2
2021,Cambodia,313,0.218367,0.190525,1 or 2
2021,Lao People's Democratic Republic,313,0.046714,0.04656,1 or 2
2021,Myanmar,313,0.606307,0.589323,1 or 2
2021,Papua New Guinea,231,2.463116,2.502811,1 or 2
2021,Solomon Islands,236,0.019604,0.019539,1 or 2
2021,Afghanistan,730,9.765507,9.733365,1 or 2
2021,Sri Lanka,122,5.617633,5.599143,1 or 2
2021,Lao People's Democratic Republic,160,0.593663,0.591155,1 or 2
2021,Solomon Islands,111,3.626632,3.614695,1 or 2
2021,Solomon Islands,121,1.750682,1.744921,1 or 2
2021,Solomon Islands,160,7.533113,7.508318,1 or 2
2021,Solomon Islands,430,9.953489,9.920727,1 or 2
2021,"Oceania, regional",111,0.127676,0.127255,1 or 2
2021,"Oceania, regional",121,0.060083,0.059885,1 or 2
2021,"Oceania, regional",160,0.262861,0.261996,1 or 2
2021,Myanmar,114,0.031515,0.031411,1 or 2
2021,Myanmar,322,0.06303,0.062822,1 or 2
2021,Vanuatu,111,0.109006,0.108648,1 or 2
2021,Vanuatu,114,0.143604,0.140322,1 or 2
2021,Vanuatu,121,0.436026,0.434591,1 or 2
2021,Sri Lanka,111,0.089957,0.089661,1 or 2
2021,Sri Lanka,130,0.089957,0.089661,1 or 2
2021,Sri Lanka,152,0.188612,0.195101,1 or 2
2021,Sri Lanka,160,0.19155,0.19092,1 or 2
2021,Sri Lanka,250,0.1184,0.118011,1 or 2
2021,Sri Lanka,311,8.297974,7.748747,1 or 2
2021,Indonesia,114,1.44812,1.366723,1 or 2
2021,Indonesia,121,0.032326,0.032219,1 or 2
2021,Indonesia,331,0.492417,0.482951,1 or 2
2021,Indonesia,332,0.032316,0.032209,1 or 2
2021,Mongolia,111,0.066721,0.066502,1 or 2
2021,Mongolia,113,0.033361,0.033251,1 or 2
2021,Mongolia,114,0.033361,0.033251,1 or 2
2021,Mongolia,151,1.008316,1.002643,1 or 2
2021,Mongolia,160,0.155126,0.153235,1 or 2
2021,Philippines,111,0.060417,0.060218,1 or 2
2021,Philippines,160,0.522427,0.494851,1 or 2
2021,Philippines,740,0.067207,0.066986,1 or 2
2021,Fiji,111,0.298806,0.297822,1 or 2
2021,Fiji,121,0.293875,0.292908,1 or 2
2021,Fiji,123,0.146387,0.145905,1 or 2
2021,Fiji,151,1.158427,1.108072,1 or 2
2021,Fiji,250,0.09196,0.091657,1 or 2
2021,Viet Nam,160,1.41446,1.346301,1 or 2
2021,Timor-Leste,121,0.058218,0.058027,1 or 2
2021,Timor-Leste,720,0.02894,0.028845,1 or 2
2021,Solomon Islands,312,1.869708,1.712264,1 or 2
2021,Kiribati,112,0.026449,0.026361,1 or 2
2021,Kiribati,151,0.070006,0.069774,1 or 2
2021,Kiribati,160,0.021772,0.0217,1 or 2
2021,Kiribati,250,0.021772,0.0217,1 or 2
2021,Kiribati,332,0.02162,0.021548,1 or 2
2021,Tonga,113,0.029011,0.028916,1 or 2
2021,Tonga,121,0.029011,0.028916,1 or 2
