year,recipient_name,sector_code,usd_disbursement,usd_disbursement_deflated,climate_adaptation
2020,Central African Republic,430,0.483757,0.476958,1 or 2
2020,Eritrea,311,0.541063,0.534788,1 or 2
2020,Vanuatu,114,0.100639,0.097025,1 or 2
2020,Lao People's Democratic Republic,114,0.000165,0.000163,1 or 2
2020,Malawi,720,2.482957,2.557157,1 or 2
2020,Chad,430,18.368137,18.033818,1 or 2
2020,Jordan,410,3.449857,3.42667,1 or 2
2020,Tonga,114,0.001795,0.001777,1 or 2
2020,Democratic Republic of the Congo,720,6.853945,6.96882,1 or 2
2020,Solomon Islands,114,0.001032,0.001022,1 or 2
2020,Papua New Guinea,114,0.270326,0.309738,1 or 2
2020,Jordan,114,0.002092,0.002071,1 or 2
2020,Namibia,114,0.019825,0.019625,1 or 2
2020,Jamaica,114,0.029098,0.032257,1 or 2
2020,Mozambique,321,2.221993,2.26415,1 or 2
2020,Nigeria,114,0.047064,0.046524,1 or 2
2020,Kiribati,114,0.006761,0.006693,1 or 2
2020,South Africa,114,0.015997,0.018657,1 or 2
2020,Mozambique,998,0.033407,0.038343,1 or 2
2020,Malawi,998,3.502191,3.536894,1 or 2
2020,Cuba,114,2.684741,2.698029,1 or 2
2020,Fiji,114,0.005883,0.005824,1 or 2
2020,Democratic People's Republic of Korea,140,0.140171,0.138759,1 or 2
2020,Zimbabwe,160,2.149306,2.201172,1 or 2
2020,Democratic People's Republic of Korea,311,0.639379,0.642473,1 or 2
2020,Tuvalu,114,0.051556,0.051037,1 or 2
2020,Gambia,311,4.961622,4.898731,1 or 2
2020,"South of Sahara, regional",331,6.052225,6.160628,1 or 2
2020,Djibouti,140,19.659706,19.407149,1 or 2
2020,Albania,430,4.236786,4.173402,1 or 2
2020,Chad,140,2.378509,2.383692,1 or 2
2020,"Eastern Africa, regional",313,2.198098,2.170053,1 or 2
2020,Cameroon,321,0.329493,0.328466,1 or 2
2020,"South of Sahara, regional",313,1.059511,1.045992,1 or 2
2020,Chad,410,9.626879,9.510792,1 or 2
2020,Timor-Leste,151,1.566923,1.566423,1 or 2
2020,Saint Vincent and the Grenadines,311,0.312231,0.308594,1 or 2
2020,Senegal,151,3.086592,3.260553,1 or 2
2020,Ukraine,232,0.250484,0.247289,1 or 2
2020,Viet Nam,321,1.046623,1.067312,1 or 2
2020,Uzbekistan,311,38.530246,38.101578,1 or 2
2020,North Macedonia,311,14.394838,14.211183,1 or 2
2020,"South America, regional",331,0,0,1 or 2
2020,"South America, regional",321,0.084294,0.100686,1 or 2
2020,Algeria,311,2.80274,2.774812,1 or 2
2020,"Europe, regional",140,1.24475,1.253618,1 or 2
2020,Uzbekistan,140,4.683943,4.778885,1 or 2
2020,Chad,311,13.903956,13.8193,1 or 2
2020,"Africa, regional",210,29.593951,28.767682,1 or 2
2020,Paraguay,430,0.945661,0.947417,1 or 2
2020,Türkiye,151,8.887635,8.890822,1 or 2
2020,Kyrgyzstan,235,0.98212,0.96959,1 or 2
2020,Madagascar,232,0.30678,0.302867,1 or 2
2020,Guinea,520,0.341766,0.337406,1 or 2
2020,Chad,122,0.469427,0.464512,1 or 2
2020,"Asia, regional",231,0,0,1 or 2
2020,"Asia, regional",321,0.054701,0.05522,1 or 2
2020,"South of Sahara, regional",520,1.655316,1.634197,1 or 2
2020,Malawi,111,0,0,1 or 2
2020,Malawi,113,0,0,1 or 2
2020,"Caribbean, regional",430,14.302096,17.039909,1 or 2
2020,Vanuatu,151,3.662888,4.212953,1 or 2
2020,Bolivia,520,1.80057,1.777535,1 or 2
2020,"America, regional",998,2.139874,2.112573,1 or 2
2020,"Caribbean, regional",311,4.934271,5.192681,1 or 2
2020,"Caribbean, regional",312,0.948199,0.955482,1 or 2
2020,Serbia,151,3.960781,3.983105,1 or 2
2020,Angola,151,1.365193,1.350375,1 or 2
2020,Kenya,740,10.990695,11.06897,1 or 2
2020,Haiti,151,2.40198,2.445166,1 or 2
2020,Nigeria,160,8.712725,8.620575,1 or 2
2020,Madagascar,140,6.062819,5.895291,1 or 2
2020,Madagascar,430,21.524428,20.901704,1 or 2
2020,Nicaragua,520,1.972281,1.947119,1 or 2
2020,Djibouti,151,0.587418,0.590184,1 or 2
2020,Algeria,140,1.310733,1.293823,1 or 2
2020,Algeria,410,3.826949,3.825154,1 or 2
2020,Costa Rica,210,0.215125,0.21238,1 or 2
2020,Costa Rica,430,1.078961,1.065193,1 or 2
2020,Georgia,160,1.734667,1.686095,1 or 2
2020,"Europe, regional",231,6.334567,6.250674,1 or 2
2020,Central African Republic,311,0.006382,0.00656,1 or 2
2020,Senegal,232,2.414896,2.364411,1 or 2
2020,Moldova,430,14.244909,14.062986,1 or 2
2020,"Europe, regional",111,4.270906,4.216417,1 or 2
2020,"Europe, regional",321,1.540404,1.521612,1 or 2
2020,Ghana,160,1.253717,1.279825,1 or 2
2020,Vanuatu,311,14.932329,14.943551,1 or 2
2020,Cameroon,232,0.535026,0.518403,1 or 2
2020,Pakistan,250,4.608781,4.622686,1 or 2
2020,Pakistan,321,21.467451,21.624917,1 or 2
2020,Morocco,331,28.874758,28.506361,1 or 2
2020,Armenia,231,0.321368,0.317268,1 or 2
2020,Jordan,160,2.393568,2.472242,1 or 2
2020,"Europe, regional",152,0.746051,0.736533,1 or 2
2020,Central African Republic,231,0.073778,0.072836,1 or 2
2020,Liberia,231,1.280953,1.284832,1 or 2
2020,Suriname,140,0.350986,0.346508,1 or 2
2020,Suriname,410,1.022822,1.047177,1 or 2
2020,Suriname,430,0.347142,0.371018,1 or 2
2020,Gambia,998,0.577663,0.570294,1 or 2
2020,Montenegro,311,4.986598,4.922977,1 or 2
2020,Lebanon,311,3.274973,3.221508,1 or 2
2020,North Macedonia,140,2.617048,2.668148,1 or 2
2020,Madagascar,231,1.774655,1.749206,1 or 2
2020,Armenia,151,1.27764,1.261339,1 or 2
2020,Armenia,160,0.211641,0.209287,1 or 2
2020,Guinea,140,0.42528,0.412194,1 or 2
2020,Lao People's Democratic Republic,321,0.447358,0.44407,1 or 2
2020,Lao People's Democratic Republic,331,1.303535,1.289196,1 or 2
2020,"Caribbean, regional",231,4.711603,5.036744,1 or 2
2020,"Caribbean, regional",740,1.29098,1.505892,1 or 2
2020,Kosovo,210,0.522155,0.51549,1 or 2
2020,Cuba,240,1.312251,1.295508,1 or 2
2020,Ecuador,331,0.012376,0.012218,1 or 2
2020,Serbia,430,42.639944,42.211776,1 or 2
2020,"Central Asia, regional",140,3.427595,3.435891,1 or 2
2020,"Central Asia, regional",160,0,0,1 or 2
2020,"Central Asia, regional",231,0.411152,0.405906,1 or 2
2020,"Central Asia, regional",321,0,0,1 or 2
2020,"Caribbean, regional",140,5.290982,5.22441,1 or 2
2020,"America, regional",160,0.119057,0.118561,1 or 2
2020,"America, regional",210,37.651574,36.245988,1 or 2
2020,"America, regional",321,0,0,1 or 2
2020,Bhutan,430,5.703175,5.811424,1 or 2
2020,Honduras,520,3.997629,3.946352,1 or 2
2020,"Eastern Africa, regional",140,0.583549,0.576104,1 or 2
2020,Bolivia,312,1.977233,1.979245,1 or 2
2020,Guinea-Bissau,311,2.501584,2.463164,1 or 2
2020,Lebanon,151,1.117476,1.09268,1 or 2
2020,Nigeria,152,6.50409,6.45837,1 or 2
2020,Timor-Leste,410,0.864846,0.889252,1 or 2
2020,Senegal,231,0.511315,0.553358,1 or 2
2020,Lao People's Democratic Republic,332,0.185606,0.185027,1 or 2
2020,Bosnia and Herzegovina,740,2.324161,2.310901,1 or 2
2020,Dominican Republic,430,2.099314,2.097354,1 or 2
2020,Afghanistan,236,0,0,1 or 2
2020,Afghanistan,250,8.813899,8.820553,1 or 2
2020,Côte d'Ivoire,236,0.032775,0.032357,1 or 2
2020,Peru,160,80.689961,77.806325,1 or 2
2020,Eswatini,140,0.034057,0.033623,1 or 2
2020,States Ex-Yugoslavia unspecified,430,4.166872,4.113709,1 or 2
2020,"Oceania, regional",140,4.637835,4.769935,1 or 2
2020,"Oceania, regional",311,5.539421,5.93292,1 or 2
2020,Namibia,151,0.099396,0.098128,1 or 2
2020,Namibia,312,0.174841,0.17363,1 or 2
2020,"Bilateral, unspecified",520,49.82715,49.306915,1 or 2
2020,Montenegro,430,4.173151,4.119908,1 or 2
2020,Congo,321,0.223373,0.220523,1 or 2
2020,Nigeria,430,14.594713,14.64272,1 or 2
2020,Ghana,151,1.667429,1.736075,1 or 2
2020,Mali,210,0.091385,0.090219,1 or 2
2020,Mauritius,311,0.371685,0.366724,1 or 2
2020,Zimbabwe,520,23.601632,24.12819,1 or 2
2020,Indonesia,231,2.458331,2.418949,1 or 2
2020,Lesotho,321,0,0,1 or 2
2020,Sao Tome and Principe,430,0.274851,0.271345,1 or 2
2020,Lesotho,331,0.001103,0.001266,1 or 2
2020,Uzbekistan,151,0.354393,0.349872,1 or 2
2020,Lesotho,250,0,0,1 or 2
2020,Mali,520,26.682535,26.695401,1 or 2
2020,Fiji,311,13.719387,13.917031,1 or 2
2020,Mauritius,313,1.403076,1.385176,1 or 2
2020,Papua New Guinea,140,12.295315,13.197678,1 or 2
2020,Guinea-Bissau,430,1.495483,1.476172,1 or 2
2020,Tunisia,240,0.321686,0.317582,1 or 2
2020,"Caribbean, regional",121,6.245014,6.165338,1 or 2
2020,Marshall Islands,231,0.507006,0.508559,1 or 2
2020,Kenya,520,4.768749,4.802094,1 or 2
2020,Benin,151,6.49298,6.648276,1 or 2
2020,Côte d'Ivoire,232,1.878061,1.8541,1 or 2
2020,Serbia,740,4.049754,4.004277,1 or 2
2020,Burkina Faso,321,0.181114,0.183674,1 or 2
2020,Bhutan,151,11.69527,11.557518,1 or 2
2020,Uganda,240,3.727763,3.751506,1 or 2
2020,"Africa, regional",240,40.321542,40.591676,1 or 2
2020,"Africa, regional",321,13.927173,14.062468,1 or 2
2020,Fiji,151,2.872563,3.132656,1 or 2
2020,Belize,121,0,0,1 or 2
2020,Antigua and Barbuda,151,0.244707,0.241584,1 or 2
2020,Uganda,520,3.383082,3.357652,1 or 2
2020,Kenya,998,1.240676,1.303809,1 or 2
2020,Vanuatu,232,0.366575,0.361899,1 or 2
2020,Morocco,231,11.247465,11.10958,1 or 2
2020,Guinea,160,0.260487,0.262118,1 or 2
2020,Ukraine,151,4.84564,4.849698,1 or 2
2020,"Far East Asia, regional",410,7.447909,7.993292,1 or 2
2020,Nepal,331,0.064729,0.066101,1 or 2
2020,Ukraine,331,1.692336,1.749654,1 or 2
2020,Sudan,313,0.354804,0.350276,1 or 2
2020,Algeria,313,1.703773,1.682035,1 or 2
2020,Cameroon,140,23.478232,22.652887,1 or 2
2020,"Europe, regional",998,0.093527,0.092334,1 or 2
2020,Guinea,130,0.59216,0.654801,1 or 2
2020,Cuba,740,0.597964,0.590339,1 or 2
2020,Albania,111,21.16955,20.89946,1 or 2
2020,Nepal,113,3.342537,3.300041,1 or 2
2020,Dominica,151,0.786535,0.835932,1 or 2
2020,Belarus,430,0.025627,0.024664,1 or 2
2020,Dominica,210,0.012308,0.012151,1 or 2
2020,Paraguay,311,4.633683,4.553224,1 or 2
2020,Kiribati,140,3.496207,3.460306,1 or 2
2020,West Bank and Gaza Strip,311,6.651287,6.518766,1 or 2
2020,"Central Asia, regional",232,0,0,1 or 2
2020,Dominican Republic,210,2.222222,2.19387,1 or 2
2020,Lebanon,312,1.376,1.32595,1 or 2
2020,Malawi,240,2.46463,2.4637,1 or 2
2020,"Europe, regional",210,0,0,1 or 2
2020,Sierra Leone,113,0.089475,0.089542,1 or 2
2020,"Eastern Africa, regional",312,0.192348,0.189894,1 or 2
2020,North Macedonia,250,0.740408,0.7615,1 or 2
2020,North Macedonia,321,0.773082,0.798078,1 or 2
2020,Kiribati,151,0.226617,0.227022,1 or 2
2020,Sao Tome and Principe,311,0.039312,0.040408,1 or 2
2020,Tanzania,236,0.05442,0.054936,1 or 2
2020,Venezuela,520,2.308091,2.278644,1 or 2
2020,Serbia,730,0.284843,0.281209,1 or 2
2020,Democratic Republic of the Congo,152,0.204235,0.203581,1 or 2
2020,Uganda,332,0.167464,0.165328,1 or 2
2020,Algeria,151,1.064673,1.051089,1 or 2
2020,Senegal,998,0.617552,0.63399,1 or 2
2020,Lebanon,231,0.422501,0.412936,1 or 2
2020,Lebanon,321,1.315142,1.298363,1 or 2
2020,"South America, regional",240,0.103744,0.112112,1 or 2
2020,Algeria,231,2.773948,2.738557,1 or 2
2020,Guyana,140,0.329242,0.325042,1 or 2
2020,"Central Asia, regional",331,0.274101,0.270604,1 or 2
2020,North Macedonia,332,0.05216,0.051494,1 or 2
2020,Nigeria,140,14.206764,14.263126,1 or 2
2020,Tuvalu,410,0.648355,0.70295,1 or 2
2020,Algeria,160,0,0,1 or 2
2020,Botswana,430,1.095064,1.185108,1 or 2
2020,Burundi,236,5.504274,5.434048,1 or 2
2020,Guyana,430,9.366601,9.269924,1 or 2
2020,Gabon,140,0.63241,0.624342,1 or 2
2020,Rwanda,151,11.607773,11.71308,1 or 2
2020,Türkiye,430,2.145812,2.126029,1 or 2
2020,Kosovo,233,9.529242,9.407664,1 or 2
2020,Côte d'Ivoire,321,0.130486,0.137257,1 or 2
2020,Bosnia and Herzegovina,998,2.400946,2.370314,1 or 2
2020,Comoros,151,0.029675,0.029297,1 or 2
2020,Gambia,240,4.365402,4.309706,1 or 2
2020,Uzbekistan,430,3.57177,3.526196,1 or 2
2020,Saint Lucia,311,0.096535,0.09681,1 or 2
2020,"Far East Asia, regional",430,8.166419,9.254717,1 or 2
2020,"America, regional",113,0.068814,0.067936,1 or 2
2020,"America, regional",114,0.212988,0.208967,1 or 2
2020,Tajikistan,311,4.126855,4.147066,1 or 2
2020,"Central Asia, regional",152,0.17639,0.174139,1 or 2
2020,Bangladesh,520,16.775739,17.608664,1 or 2
2020,Colombia,152,1.264544,1.276494,1 or 2
2020,"Far East Asia, regional",312,1.623815,1.611038,1 or 2
2020,"Far East Asia, regional",321,0.475452,0.469843,1 or 2
2020,Sao Tome and Principe,140,6.154484,6.075963,1 or 2
2020,Nepal,998,0.751551,0.778765,1 or 2
2020,Armenia,210,2.674272,2.642339,1 or 2
2020,Algeria,312,0.902254,0.896361,1 or 2
2020,South Africa,430,24.335032,27.202874,1 or 2
2020,Eritrea,232,0.022598,0.02231,1 or 2
2020,"South of Sahara, regional",122,1.137554,1.149333,1 or 2
2020,Türkiye,231,0.265541,0.264187,1 or 2
2020,Congo,410,1.434285,1.414944,1 or 2
2020,Antigua and Barbuda,730,2.422348,2.391442,1 or 2
2020,Dominican Republic,220,0.17094,0.168759,1 or 2
2020,Belarus,231,0.07804,0.077044,1 or 2
2020,Iraq,321,0.13618,0.131058,1 or 2
2020,"Africa, regional",220,0.113778,0.112326,1 or 2
2020,"South America, regional",430,296.377907,286.751582,1 or 2
2020,Ecuador,730,1.652422,1.631339,1 or 2
2020,Guinea-Bissau,231,0.124132,0.122009,1 or 2
2020,Iraq,113,0.0043,0.004138,1 or 2
2020,Iraq,151,7.243036,7.247898,1 or 2
2020,Democratic Republic of the Congo,322,0.726151,0.719784,1 or 2
2020,Burundi,232,1.809082,1.786001,1 or 2
2020,Guinea,430,1.51527,1.486509,1 or 2
2020,"Asia, regional",220,4.179351,4.129484,1 or 2
2020,Thailand,332,0.114499,0.113038,1 or 2
2020,"Central Asia, regional",233,0.911681,0.900049,1 or 2
2020,Guinea-Bissau,151,0.097573,0.096328,1 or 2
2020,Guyana,151,0.103933,0.103798,1 or 2
2020,Mauritius,332,0.392159,0.386278,1 or 2
2020,Wallis and Futuna,730,0.068536,0.067661,1 or 2
2020,"Europe, regional",250,1.416834,1.416479,1 or 2
2020,"Europe, regional",331,0,0,1 or 2
2020,Uganda,220,0.118017,0.116511,1 or 2
2020,Comoros,250,0,0,1 or 2
2020,Comoros,321,0,0,1 or 2
2020,Egypt,151,0.331863,0.355596,1 or 2
2020,Mauritius,232,0.015897,0.015695,1 or 2
2020,"Africa, regional",331,0.930745,0.939567,1 or 2
2020,Dominica,311,0.120742,0.121981,1 or 2
2020,Saint Lucia,151,0.01388,0.013703,1 or 2
2020,Bangladesh,720,102.288599,103.299957,1 or 2
2020,"Central Asia, regional",235,0.074291,0.073343,1 or 2
2020,Ethiopia,520,130.487695,141.23449,1 or 2
2020,Nigeria,520,3.049105,3.010204,1 or 2
2020,Mauritania,313,0.595344,0.578367,1 or 2
2020,Nepal,332,0.602131,0.594449,1 or 2
2020,Paraguay,250,0.794758,0.867115,1 or 2
2020,Paraguay,331,0.341875,0.337513,1 or 2
2020,"Central Asia, regional",332,0.800832,0.790615,1 or 2
2020,"South of Sahara, regional",220,0.045584,0.045002,1 or 2
2020,Iran,151,0.05584,0.055128,1 or 2
2020,Mauritius,312,0.002792,0.002756,1 or 2
2020,Argentina,140,1.532846,1.570909,1 or 2
2020,Dominica,231,0.815654,0.804477,1 or 2
2020,Dominica,232,1.083129,1.066225,1 or 2
2020,Türkiye,232,0.154028,0.152063,1 or 2
2020,Azerbaijan,430,5.811966,5.737814,1 or 2
2020,Burundi,220,0.182268,0.179942,1 or 2
2020,Indonesia,321,0.282364,0.284392,1 or 2
2020,"America, regional",140,3.430784,3.881164,1 or 2
2020,Zambia,231,1.027125,1.027525,1 or 2
2020,"South America, regional",998,0.663681,0.655213,1 or 2
2020,Egypt,220,0.165208,0.1631,1 or 2
2020,Zambia,313,0.432855,0.427332,1 or 2
2020,Guyana,236,1.269869,1.253667,1 or 2
2020,Egypt,236,23.775954,23.472662,1 or 2
2020,Guinea,151,0.59472,0.657343,1 or 2
2020,"Africa, regional",236,5.546465,5.512792,1 or 2
2020,Georgia,240,0.912356,0.900716,1 or 2
2020,"Oceania, regional",430,4.055783,4.302534,1 or 2
2020,Belize,311,0.011751,0.014035,1 or 2
2020,Guyana,210,0,0,1 or 2
2020,Saint Lucia,210,0,0,1 or 2
2020,Belize,210,0,0,1 or 2
2020,"Caribbean, regional",210,0.65591,0.679429,1 or 2
2020,Jamaica,140,0.005108,0.005272,1 or 2
2020,Haiti,740,0.191753,0.222877,1 or 2
2020,Saint Vincent and the Grenadines,430,0.131886,0.15754,1 or 2
2020,Cambodia,740,0.203413,0.215762,1 or 2
2020,Ethiopia,740,6.201425,6.280751,1 or 2
2020,"Africa, regional",720,12.809896,13.9752,1 or 2
2020,Zambia,720,1.800804,1.841264,1 or 2
2020,"South America, regional",930,0.08547,0.084322,1 or 2
2020,Guatemala,140,1.133439,1.114479,1 or 2
2020,Democratic Republic of the Congo,130,2.070105,2.320898,1 or 2
2020,El Salvador,520,0.054142,0.053415,1 or 2
2020,Honduras,112,0.015266,0.01709,1 or 2
2020,Peru,740,0.1847,0.186612,1 or 2
2020,Dominican Republic,311,2.935627,2.999347,1 or 2
2020,Cuba,151,2.29844,2.5101,1 or 2
2020,Congo,430,1.000275,1.028095,1 or 2
2020,Venezuela,998,0,0,1 or 2
2020,Colombia,332,0.281709,0.274138,1 or 2
2020,Mali,152,0.196863,0.209024,1 or 2
2020,Bolivia,322,0.401731,0.409939,1 or 2
2020,Colombia,114,0.021188,0.020902,1 or 2
2020,Rwanda,720,2.308618,2.330504,1 or 2
2020,Nicaragua,740,0.507171,0.517663,1 or 2
2020,Cuba,140,4.633724,4.465228,1 or 2
2020,Malaysia,121,0.012104,0.011732,1 or 2
2020,El Salvador,113,0.030105,0.029701,1 or 2
2020,Haiti,231,0.324762,0.383163,1 or 2
2020,Morocco,151,4.878038,5.017758,1 or 2
2020,Niger,130,0.035613,0.035134,1 or 2
2020,Dominican Republic,740,0.189387,0.187765,1 or 2
2020,Ghana,232,0,0,1 or 2
2020,Iran,430,0.406107,0.40631,1 or 2
2020,Philippines,152,1.130791,1.127558,1 or 2
2020,Bolivia,112,0.010284,0.010146,1 or 2
2020,El Salvador,313,0.153846,0.151779,1 or 2
2020,Mongolia,998,0.06393,0.065268,1 or 2
2020,Niger,140,17.096873,16.790092,1 or 2
2020,Benin,232,0.169618,0.166162,1 or 2
2020,Guinea-Bissau,112,0.008595,0.008479,1 or 2
2020,China (People's Republic of),140,33.607791,32.466205,1 or 2
2020,Haiti,232,0.430475,0.494,1 or 2
2020,Haiti,331,0.14245,0.140536,1 or 2
2020,Dominican Republic,520,0.032051,0.031621,1 or 2
2020,Brazil,114,0.165531,0.159571,1 or 2
2020,Iran,311,0.161711,0.162293,1 or 2
2020,Guatemala,740,0.003303,0.003897,1 or 2
2020,Angola,312,0.001048,0.001034,1 or 2
2020,Peru,220,0.15502,0.154139,1 or 2
2020,Suriname,160,0.006281,0.006671,1 or 2
2020,"North of Sahara, regional",313,0.017094,0.016864,1 or 2
2020,Cabo Verde,311,0.152922,0.157188,1 or 2
2020,Tunisia,152,0.159544,0.1574,1 or 2
2020,Morocco,111,0.003419,0.003294,1 or 2
2020,Mexico,140,0.364672,0.359772,1 or 2
2020,El Salvador,130,0.039886,0.03935,1 or 2
2020,Nicaragua,114,0.308148,0.304007,1 or 2
2020,Senegal,160,1.807926,1.828616,1 or 2
2020,Ecuador,231,0,0,1 or 2
2020,Haiti,321,0.239647,0.236838,1 or 2
2020,China (People's Republic of),998,0,0,1 or 2
2020,Paraguay,113,0.079772,0.0787,1 or 2
2020,Brazil,322,0.117012,0.117057,1 or 2
2020,Mozambique,220,0.008274,0.008162,1 or 2
2020,Niger,113,0.413264,0.47884,1 or 2
2020,Venezuela,114,0.008799,0.008562,1 or 2
2020,North Macedonia,998,0,0,1 or 2
2020,Egypt,121,0,0,1 or 2
2020,Philippines,520,0.053476,0.052757,1 or 2
2020,Tunisia,151,0.258291,0.254661,1 or 2
2020,Burkina Faso,111,0.087273,0.084002,1 or 2
2020,Chad,321,0,0,1 or 2
2020,Colombia,321,0.825685,0.845376,1 or 2
2020,Argentina,114,0.072809,0.071826,1 or 2
2020,Peru,114,0.825507,0.832165,1 or 2
2020,Haiti,112,0.150054,0.148038,1 or 2
2020,Tunisia,250,0.253683,0.249734,1 or 2
2020,Haiti,111,0.148111,0.146783,1 or 2
2020,"Caribbean & Central America, regional",998,0,0,1 or 2
2020,Mauritania,160,5.834692,5.62545,1 or 2
2020,Mexico,430,0.861531,0.907495,1 or 2
2020,Peru,232,0.025585,0.024623,1 or 2
2020,Togo,140,1.532654,1.483022,1 or 2
2020,Ecuador,322,0.003558,0.00351,1 or 2
2020,Argentina,220,0.06423,0.063367,1 or 2
2020,Ecuador,114,1.471448,1.483385,1 or 2
2020,Colombia,322,0.498347,0.508459,1 or 2
2020,Nicaragua,313,0.228999,0.225921,1 or 2
2020,El Salvador,720,0.009266,0.009142,1 or 2
2020,Marshall Islands,410,0.842956,0.939222,1 or 2
2020,Mexico,323,0,0,1 or 2
2020,Peru,520,0.03118,0.030761,1 or 2
2020,"America, regional",111,0.165115,0.162896,1 or 2
2020,West Bank and Gaza Strip,250,0.574044,0.557793,1 or 2
2020,Cuba,322,0.003043,0.003002,1 or 2
2020,Algeria,114,0,0,1 or 2
2020,Dominican Republic,160,0.074738,0.082781,1 or 2
2020,Montenegro,210,0.00399,0.003936,1 or 2
2020,Honduras,114,0.056096,0.056945,1 or 2
2020,Mali,113,0.106838,0.105402,1 or 2
2020,Ecuador,998,0.021181,0.023573,1 or 2
2020,Nicaragua,152,0.213675,0.210804,1 or 2
2020,Mali,130,0.509244,0.560624,1 or 2
2020,Honduras,332,0.398405,0.468496,1 or 2
2020,Cuba,430,0.776163,0.786311,1 or 2
2020,Honduras,234,0.311022,0.306842,1 or 2
2020,Peru,313,3.144699,3.144075,1 or 2
2020,Bolivia,130,0.136752,0.134914,1 or 2
2020,Senegal,112,0.052347,0.054509,1 or 2
2020,Bolivia,114,1.431404,1.470117,1 or 2
2020,Niger,152,0.071225,0.070268,1 or 2
2020,El Salvador,410,0.238315,0.231985,1 or 2
2020,Zimbabwe,998,0.439232,0.451412,1 or 2
2020,Bolivia,998,0.125562,0.133454,1 or 2
2020,Argentina,332,0.128461,0.126735,1 or 2
2020,Kazakhstan,410,0.007253,0.006977,1 or 2
2020,Mali,720,4.285349,4.260573,1 or 2
2020,Argentina,998,0,0,1 or 2
2020,Colombia,232,0.012441,0.014832,1 or 2
2020,Guyana,160,0.007805,0.008492,1 or 2
2020,Jamaica,160,0.096603,0.114496,1 or 2
2020,Mexico,114,0.012583,0.012414,1 or 2
2020,"Caribbean & Central America, regional",140,0.752584,0.752304,1 or 2
2020,Colombia,231,0.000161,0.000159,1 or 2
2020,Ecuador,321,0.02432,0.028571,1 or 2
2020,Niger,160,14.034646,14.008158,1 or 2
2020,Chad,160,0.233632,0.238593,1 or 2
2020,Madagascar,160,0.23896,0.232372,1 or 2
2020,Bangladesh,240,0.28126,0.29126,1 or 2
2020,Nepal,520,2.746873,2.855222,1 or 2
2020,"South America, regional",152,0.915089,0.940613,1 or 2
2020,"South America, regional",730,0.686317,0.705459,1 or 2
2020,"South America, regional",740,1.659793,1.673462,1 or 2
2020,Micronesia,430,0.420313,0.434477,1 or 2
2020,Micronesia,740,0.424709,0.439456,1 or 2
2020,Panama,140,1.913691,1.967068,1 or 2
2020,Panama,311,1.247204,1.279307,1 or 2
2020,Namibia,140,0.24341,0.250152,1 or 2
2020,Costa Rica,311,4.140091,4.121346,1 or 2
2020,Lao People's Democratic Republic,740,1.652432,1.711478,1 or 2
2020,Congo,311,1.899709,1.901575,1 or 2
2020,"South & Central Asia, regional",430,2.739001,3.26923,1 or 2
2020,Georgia,332,0.009804,0.009974,1 or 2
2020,Albania,720,3.115022,3.169624,1 or 2
2020,Tanzania,113,0.175345,0.18487,1 or 2
2020,Ukraine,740,0.180473,0.190133,1 or 2
2020,Bangladesh,160,3.208404,3.288985,1 or 2
2020,"Western Africa, regional",998,0.665968,0.684435,1 or 2
2020,Liberia,998,0.083508,0.085824,1 or 2
2020,South Sudan,152,0.446406,0.530521,1 or 2
2020,Niger,998,0.306925,0.315436,1 or 2
2020,Guinea,998,0.537113,0.556192,1 or 2
2020,Ethiopia,250,0.775348,0.819872,1 or 2
2020,South Sudan,998,0.627093,0.644482,1 or 2
2020,Sudan,998,0.376183,0.386614,1 or 2
2020,Burkina Faso,250,0.639602,0.675179,1 or 2
2020,Rwanda,998,0.098871,0.104175,1 or 2
2020,Nigeria,321,3.740172,3.820897,1 or 2
2020,Eritrea,998,0.180213,0.18521,1 or 2
2020,Mali,998,0.760784,0.781225,1 or 2
2020,"Eastern Africa, regional",998,0.280711,0.288495,1 or 2
2020,Viet Nam,160,0.913703,0.947896,1 or 2
2020,China (People's Republic of),430,3.400319,3.365085,1 or 2
2020,Ethiopia,998,1.545759,1.584342,1 or 2
2020,"Western Africa, regional",160,6.163326,6.333899,1 or 2
2020,"South of Sahara, regional",152,7.727402,7.733235,1 or 2
2020,Bangladesh,998,0.249734,0.256659,1 or 2
2020,South Africa,321,1.198083,1.223148,1 or 2
